subID,stimFile,stimType,bin,corners,spectralCentroid,rating,boundingBoxArea,areaRatio,duration,numOnsets,onsetStrength
43,LFO7,sound,7,NA,1175.192219,Excited,NA,NA,2.954739229,40,1.483086172
43,PS0,image,4,5,NA,Excited,64625,0.494189555,NA,NA,NA
43,LC2,image,5,6,NA,Peaceful,58464,0.269054461,NA,NA,NA
43,ROS6,sound,9,NA,1459.203219,Excited,NA,NA,2.600634921,23,1.202179867
43,SAW0,sound,6,NA,1001.13528,Peaceful,NA,NA,0.505034014,7,0.12078549
43,ROS0,sound,11,NA,1726.134218,Excited,NA,NA,0.505034014,5,2.244271661
43,LC9,image,1,2,NA,Peaceful,60732,0.585819667,NA,NA,NA
43,LC2,image,12,13,NA,Excited,34189,0.407733482,NA,NA,NA
43,SAW0,sound,2,NA,422.0002545,Peaceful,NA,NA,0.505034014,5,0.057778881
43,PS11,image,6,7,NA,Excited,102258,0.370151969,NA,NA,NA
43,LC3,image,2,3,NA,Excited,54600,0.247014652,NA,NA,NA
43,LFO1,sound,4,NA,732.588873,Excited,NA,NA,0.853333333,11,1.557074656
43,SAW8,sound,0,NA,49.72276622,Peaceful,NA,NA,3.303038549,29,0.118275511
43,LC9,image,8,9,NA,Excited,35150,0.331607397,NA,NA,NA
43,PS8,image,9,10,NA,Peaceful,105740,0.436381691,NA,NA,NA
43,LFO1,sound,3,NA,460.078566,Excited,NA,NA,0.853333333,15,0.971837113
43,ROS0,sound,0,NA,131.9110988,Peaceful,NA,NA,0.505034014,9,0.680226831
43,PS11,image,4,5,NA,Excited,47685,0.445548915,NA,NA,NA
43,PS4,image,0,1,NA,Peaceful,52318,0.668412401,NA,NA,NA
43,PS13,image,3,4,NA,Peaceful,72774,0.547104735,NA,NA,NA
43,LC14,image,9,10,NA,Excited,30400,0.438322368,NA,NA,NA
43,ROS7,sound,3,NA,474.7504327,Peaceful,NA,NA,2.954739229,40,1.039838166
43,PS5,image,12,13,NA,Excited,133500,0.328269663,NA,NA,NA
43,SAW0,sound,5,NA,871.7556431,Peaceful,NA,NA,0.505034014,10,0.119992268
43,LFO2,sound,10,NA,1634.346378,Excited,NA,NA,1.201632653,19,1.449793909
43,SAW1,sound,2,NA,333.5223172,Peaceful,NA,NA,0.853333333,1,0.048433961
43,SAW7,sound,7,NA,1143.929487,Excited,NA,NA,2.954739229,57,0.182882799
43,ROS4,sound,12,NA,1931.629729,Excited,NA,NA,1.904036281,15,0.491253983
43,LC8,image,5,6,NA,Excited,15573,0.229885057,NA,NA,NA
43,ROS6,sound,11,NA,1707.924443,Excited,NA,NA,2.600634921,30,0.899990409
43,LC12,image,7,8,NA,Excited,29054,0.329765265,NA,NA,NA
43,PS1,image,1,2,NA,Peaceful,62909,0.602775438,NA,NA,NA
43,PS10,image,6,7,NA,Peaceful,68926,0.500232133,NA,NA,NA
43,LFO5,sound,9,NA,1496.632783,Excited,NA,NA,2.252335601,34,2.021665306
43,LFO1,sound,4,NA,732.588873,Excited,NA,NA,0.853333333,11,1.557074656
43,LC9,image,2,3,NA,Peaceful,24650,0.213711968,NA,NA,NA
43,LC5,image,11,12,NA,Excited,47864,0.320240682,NA,NA,NA
43,LFO8,sound,6,NA,1003.971397,Excited,NA,NA,3.303038549,46,2.001451349
43,LC12,image,8,9,NA,Excited,34595,0.285445874,NA,NA,NA
43,PS13,image,10,11,NA,Excited,106750,0.487081967,NA,NA,NA
43,LFO7,sound,1,NA,170.8976294,Peaceful,NA,NA,2.954739229,37,0.615580589
43,SAW3,sound,8,NA,1274.827035,Excited,NA,NA,1.555736961,24,0.191129687
43,ROS8,sound,0,NA,134.6862894,Peaceful,NA,NA,3.303038549,55,0.655044553
43,LC3,image,0,1,NA,Peaceful,11250,0.643466667,NA,NA,NA
43,PS13,image,3,4,NA,Peaceful,72774,0.547104735,NA,NA,NA
43,LC13,image,10,11,NA,Excited,33969,0.454502635,NA,NA,NA
43,LFO1,sound,5,NA,773.3084129,Excited,NA,NA,0.853333333,13,2.67045355
43,PS4,image,12,13,NA,Excited,85228,0.408645046,NA,NA,NA
43,LFO3,sound,9,NA,1393.270927,Excited,NA,NA,1.555736961,27,1.457518196
43,PS3,image,11,12,NA,Excited,133210,0.391397042,NA,NA,NA
43,PS4,image,4,5,NA,Excited,101376,0.388681739,NA,NA,NA
43,SAW2,sound,4,NA,640.5556217,Peaceful,NA,NA,1.201632653,1,0.043416372
43,LC11,image,5,6,NA,Excited,30070,0.207283006,NA,NA,NA
43,LC4,image,7,8,NA,Excited,27225,0.279706152,NA,NA,NA
43,LC5,image,9,10,NA,Excited,38628,0.412654033,NA,NA,NA
43,ROS0,sound,2,NA,345.2111623,Peaceful,NA,NA,0.505034014,6,0.937206145
43,ROS8,sound,10,NA,1622.912967,Excited,NA,NA,3.303038549,21,1.292720063
43,PS4,image,1,2,NA,Peaceful,61788,0.54241924,NA,NA,NA
43,ROS0,sound,12,NA,1801.067792,Excited,NA,NA,0.505034014,7,2.493028975
43,PS13,image,6,7,NA,Excited,96668,0.445007655,NA,NA,NA
43,SAW9,sound,3,NA,494.1815718,Peaceful,NA,NA,3.651337868,84,0.100841086
43,LC8,image,8,9,NA,Excited,35442,0.41433892,NA,NA,NA
43,SAW4,sound,11,NA,1778.723536,Excited,NA,NA,1.904036281,39,0.22044286
43,PS10,image,2,3,NA,Peaceful,48278,0.697543395,NA,NA,NA
43,SAW8,sound,8,NA,1273.949354,Excited,NA,NA,3.303038549,36,0.212652384
43,LFO2,sound,7,NA,1054.629027,Excited,NA,NA,1.201632653,13,0.935330343
43,LFO3,sound,1,NA,156.020737,Peaceful,NA,NA,1.555736961,26,0.491558112
43,LFO4,sound,6,NA,900.4295003,Excited,NA,NA,1.904036281,36,1.59808649
43,LC5,image,4,5,NA,Peaceful,36860,0.164568638,NA,NA,NA
43,PS3,image,10,11,NA,Peaceful,58788,0.630417772,NA,NA,NA
43,ROS7,sound,0,NA,51.21169585,Peaceful,NA,NA,2.954739229,45,0.299956384
43,SAW8,sound,5,NA,799.7626713,Excited,NA,NA,3.303038549,1,0.042501202
43,PS2,image,6,7,NA,Peaceful,153090,0.405774381,NA,NA,NA
43,PS13,image,9,10,NA,Excited,101268,0.281431449,NA,NA,NA
43,PS7,image,7,8,NA,Peaceful,116610,0.507100592,NA,NA,NA
43,LC14,image,1,2,NA,Peaceful,51520,0.407045807,NA,NA,NA
43,PS6,image,11,12,NA,Peaceful,117888,0.461565214,NA,NA,NA
43,SAW0,sound,4,NA,720.1045216,Peaceful,NA,NA,0.505034014,12,0.163987334
43,LC4,image,3,4,NA,Peaceful,42560,0.154111842,NA,NA,NA
43,PS13,image,5,6,NA,Peaceful,57268,0.575818956,NA,NA,NA
43,LFO6,sound,12,NA,1826.958512,Excited,NA,NA,2.600634921,40,1.453279731
43,LFO4,sound,2,NA,307.4604834,Excited,NA,NA,1.904036281,25,1.367627341
43,ROS9,sound,11,NA,1671.507199,Excited,NA,NA,3.651337868,38,1.824507365
43,LC7,image,12,13,NA,Excited,40500,0.469333333,NA,NA,NA
43,ROS7,sound,7,NA,1055.259794,Excited,NA,NA,2.954739229,3,0.171706711
43,ROS9,sound,1,NA,263.1665847,Peaceful,NA,NA,3.651337868,59,0.878820751
43,SAW1,sound,3,NA,559.9469367,Peaceful,NA,NA,0.853333333,1,0.055441782
43,PS9,image,2,3,NA,Peaceful,29944,0.398543949,NA,NA,NA
43,LFO0,sound,10,NA,1572.255348,Excited,NA,NA,0.505034014,8,1.3378557
43,LC2,image,8,9,NA,Excited,84992,0.283332549,NA,NA,NA
43,LFO9,sound,9,NA,1460.05534,Peaceful,NA,NA,3.651337868,51,1.952790294
43,LC10,image,0,1,NA,Peaceful,47817,0.229960056,NA,NA,NA
43,SAW1,sound,8,NA,1231.093537,Excited,NA,NA,0.853333333,17,0.226870666
43,LFO6,sound,6,NA,1005.655967,Excited,NA,NA,2.600634921,41,1.690346145
46,LC3,image,4,5,NA,Peaceful,55920,0.303701717,NA,NA,NA
46,SAW1,sound,10,NA,1562.194341,Excited,NA,NA,0.853333333,7,0.106393263
46,PS4,image,5,6,NA,Excited,87808,0.424574071,NA,NA,NA
46,ROS0,sound,0,NA,131.9110988,Peaceful,NA,NA,0.505034014,9,0.680226831
46,LFO4,sound,8,NA,1216.058657,Excited,NA,NA,1.904036281,34,2.061879123
46,PS10,image,3,4,NA,Peaceful,44270,0.561170093,NA,NA,NA
46,PS6,image,10,11,NA,Excited,97929,0.278610013,NA,NA,NA
46,PS0,image,6,7,NA,Peaceful,105908,0.290233032,NA,NA,NA
46,PS13,image,9,10,NA,Excited,101268,0.281431449,NA,NA,NA
46,LFO2,sound,7,NA,1054.629027,Excited,NA,NA,1.201632653,13,0.935330343
46,SAW5,sound,4,NA,680.6906357,Peaceful,NA,NA,2.252335601,1,0.034802589
46,LFO6,sound,12,NA,1826.958512,Excited,NA,NA,2.600634921,40,1.453279731
46,SAW5,sound,9,NA,1494.043809,Excited,NA,NA,2.252335601,9,0.221899268
46,LC10,image,7,8,NA,Peaceful,33000,0.352606061,NA,NA,NA
46,ROS0,sound,2,NA,345.2111623,Peaceful,NA,NA,0.505034014,6,0.937206145
46,PS5,image,1,2,NA,Peaceful,45652,0.671668273,NA,NA,NA
46,ROS4,sound,6,NA,971.0639308,Peaceful,NA,NA,1.904036281,48,0.820423767
46,ROS7,sound,1,NA,276.4261319,Peaceful,NA,NA,2.954739229,48,0.794639623
46,LC9,image,2,3,NA,Peaceful,24650,0.213711968,NA,NA,NA
46,PS12,image,12,13,NA,Excited,81508,0.430546695,NA,NA,NA
46,SAW5,sound,11,NA,1728.994222,Peaceful,NA,NA,2.252335601,16,0.083200693
46,LC3,image,11,12,NA,Excited,40188,0.390987359,NA,NA,NA
46,ROS6,sound,5,NA,791.9892892,Peaceful,NA,NA,2.600634921,63,1.010016415
46,LC2,image,8,9,NA,Peaceful,84992,0.283332549,NA,NA,NA
46,LFO4,sound,3,NA,534.2514221,Peaceful,NA,NA,1.904036281,31,1.188295462
46,LC11,image,0,1,NA,Peaceful,34572,0.213641097,NA,NA,NA
46,LFO8,sound,8,NA,1301.699557,Excited,NA,NA,3.303038549,52,1.572321775
46,PS2,image,0,1,NA,Peaceful,43044,0.755064585,NA,NA,NA
46,PS7,image,6,7,NA,Peaceful,46893,0.618279914,NA,NA,NA
46,LFO5,sound,5,NA,785.5251097,Excited,NA,NA,2.252335601,42,1.29813286
